# Frame 0, 16
0,car,461,580,523,618,82.86,0
1,car,483,551,538,578,81.67,0
2,truck,819,618,878,675,77.31,0
3,car,191,669,268,697,76.50,0
4,car,873,539,910,568,68.35,0
5,car,717,605,763,644,65.78,0
6,truck,839,579,905,663,61.15,0
7,car,1172,656,1279,718,58.40,0
8,car,901,572,931,610,57.29,0
9,motorcycle,153,659,190,686,53.71,0
10,motorcycle,393,609,415,638,48.23,0
11,truck,1172,657,1279,718,43.55,0
12,car,745,595,775,625,42.32,0
13,car,573,540,599,567,30.82,0
14,truck,460,581,524,619,29.32,0
15,car,814,571,853,609,26.69,0
# Frame 1, 16
0,car,195,667,272,695,83.00,1
1,car,465,579,527,616,82.11,1
2,car,485,550,539,578,79.70,1
3,truck,819,618,877,675,73.54,1
4,car,873,539,910,568,71.99,1
5,truck,839,579,906,665,68.44,1
6,car,717,605,763,644,65.98,1
7,motorcycle,153,660,190,686,61.38,1
8,car,899,573,931,610,60.13,1
9,motorcycle,397,608,419,635,51.91,1
10,truck,1197,653,1279,718,44.62,1
11,car,746,596,775,625,41.89,1
12,car,812,570,857,611,33.14,1
13,bus,1198,654,1278,717,29.88,1
14,car,1197,654,1278,717,28.28,1
15,motorcycle,417,580,436,607,26.09,1
# Frame 2, 15
0,car,199,666,276,695,84.01,2
1,car,468,577,530,614,83.25,2
2,car,488,549,541,576,75.91,2
3,truck,818,618,878,676,73.47,2
4,car,873,539,910,568,73.37,2
5,car,717,605,763,644,67.10,2
6,car,900,573,931,610,63.74,2
7,motorcycle,154,659,191,686,63.61,2
8,truck,838,581,904,663,59.74,2
9,truck,1221,652,1278,716,58.46,2
10,motorcycle,401,607,423,634,48.40,2
11,car,746,596,775,625,43.63,2
12,car,280,682,349,699,35.08,2
13,car,811,570,857,611,32.86,2
14,car,1221,652,1278,716,27.63,2
# Frame 3, 16
0,car,472,576,534,612,89.47,3
1,car,203,665,280,696,86.35,3
2,car,490,548,544,575,82.07,3
3,truck,819,618,878,677,76.47,3
4,car,873,539,910,569,70.52,3
5,car,717,605,763,644,66.90,3
6,motorcycle,153,657,191,686,65.87,3
7,truck,839,581,905,662,63.63,3
8,car,899,573,930,610,63.27,3
9,motorcycle,405,606,427,632,45.57,3
10,car,745,595,775,625,44.16,3
11,car,1246,652,1278,710,40.72,3
12,car,284,681,351,699,34.90,3
13,car,811,573,854,610,33.46,3
14,truck,575,699,691,717,27.85,3
15,truck,812,573,853,611,25.17,3
# Frame 4, 16
0,car,208,664,284,695,88.86,4
1,truck,818,618,878,677,75.87,4
2,car,476,573,537,610,72.82,4
3,car,873,540,910,568,70.70,4
4,car,494,546,545,573,67.64,4
5,car,717,605,764,644,67.37,4
6,motorcycle,153,660,191,686,62.50,4
7,car,898,573,930,611,61.91,4
8,truck,839,584,905,661,59.24,4
9,car,745,595,775,625,44.97,4
10,car,812,572,855,612,38.76,4
11,motorcycle,410,605,430,631,37.15,4
12,car,289,680,353,697,34.37,4
13,bus,838,584,905,662,28.82,4
14,truck,476,573,538,611,28.81,4
15,truck,812,573,853,612,28.26,4
# Frame 5, 15
0,car,212,661,288,695,89.02,5
1,car,479,571,539,608,84.87,5
2,car,497,545,550,572,76.64,5
3,truck,818,618,876,677,74.03,5
4,car,872,540,910,569,70.11,5
5,car,717,606,763,644,68.30,5
6,car,898,573,930,611,62.99,5
7,car,292,678,361,697,55.03,5
8,truck,838,582,904,662,54.62,5
9,motorcycle,153,660,192,686,52.66,5
10,car,812,572,855,612,48.17,5
11,car,745,595,775,625,46.99,5
12,bus,838,582,905,663,39.84,5
13,motorcycle,414,599,434,628,35.51,5
14,truck,634,695,750,717,34.29,5
# Frame 6, 15
0,car,216,659,292,695,88.59,6
1,car,482,571,543,607,77.08,6
