# Frame 13500, 25
26,car,391,90,403,100,28.49,13512
# Frame 13513, 30
0,bus,47,284,124,333,92.59,13513
1,car,135,460,193,505,88.78,13513
2,car,635,296,682,347,84.77,13513
3,car,476,158,505,180,82.58,13513
4,car,252,200,271,219,79.36,13513
5,truck,410,123,439,158,77.58,13513
6,car,562,460,614,504,77.34,13513
7,truck,284,392,390,476,77.33,13513
8,car,679,305,703,350,75.01,13513
9,truck,359,513,445,575,73.07,13513
10,bus,286,393,392,475,72.05,13513
11,car,407,99,430,116,70.87,13513
12,car,9,369,43,411,69.59,13513
13,car,317,90,332,104,68.36,13513
14,truck,591,509,672,569,61.20,13513
15,car,358,514,445,574,55.85,13513
16,motorcycle,219,326,235,341,54.58,13513
17,car,309,70,319,80,53.95,13513
18,truck,8,369,44,411,49.46,13513
19,car,418,94,440,107,45.31,13513
20,person,220,319,232,338,45.12,13513
21,car,392,90,404,101,42.35,13513
22,truck,387,78,403,99,38.26,13513
23,car,413,87,433,103,37.77,13513
24,truck,306,341,353,374,35.54,13513
25,truck,561,460,614,504,30.60,13513
26,car,464,123,483,143,30.00,13513
27,car,255,174,272,186,28.55,13513
28,truck,457,107,483,144,27.79,13513
29,truck,221,43,240,55,25.12,13513
# Frame 13514, 25
0,bus,49,284,127,333,91.83,13514
1,car,139,461,198,508,91.58,13514
2,car,472,155,501,177,86.07,13514
3,truck,366,514,451,574,84.02,13514
4,car,252,199,272,219,82.36,13514
5,bus,291,394,397,475,82.07,13514
6,car,12,370,47,413,79.42,13514
7,car,630,290,676,342,79.10,13514
8,truck,407,121,437,156,75.40,13514
9,car,672,298,703,345,74.60,13514
10,car,316,88,333,104,70.87,13514
11,car,567,461,619,504,70.36,13514
12,truck,591,509,671,570,65.29,13514
13,car,413,101,434,117,64.81,13514
14,truck,291,393,396,477,62.23,13514
15,car,307,69,318,79,59.52,13514
16,motorcycle,224,327,241,341,55.66,13514
17,car,418,94,443,107,48.91,13514
18,car,392,90,405,101,45.88,13514
19,truck,11,370,47,412,42.83,13514
20,truck,567,461,619,504,39.96,13514
21,car,365,515,451,574,37.34,13514
22,truck,672,298,703,345,34.77,13514
23,person,225,318,238,338,33.66,13514
24,truck,388,79,404,100,32.02,13514
# Frame 13515, 27
0,car,143,463,203,508,93.14,13515
1,bus,50,285,131,334,92.55,13515
2,bus,297,394,402,477,87.47,13515
3,car,623,286,671,337,85.12,13515
4,car,572,462,623,505,82.46,13515
5,car,15,371,50,414,82.08,13515
6,car,253,199,273,218,78.84,13515
7,car,468,153,498,175,73.12,13515
8,car,414,101,437,119,73.02,13515
9,truck,404,121,434,154,72.17,13515
10,car,417,90,444,107,71.05,13515
11,car,315,88,333,103,67.37,13515
12,truck,370,516,457,574,65.93,13515
13,car,665,291,703,338,64.64,13515
14,motorcycle,229,327,246,342,60.95,13515
15,truck,592,510,674,571,60.07,13515
16,car,306,69,319,79,58.68,13515
17,truck,389,80,406,101,57.29,13515
18,car,370,517,457,574,55.86,13515
19,truck,297,394,402,478,52.53,13515
20,truck,665,291,703,339,49.78,13515
21,car,57,561,83,574,49.33,13515
22,person,230,319,241,338,35.15,13515
23,bus,405,121,434,154,33.61,13515
24,car,336,66,349,75,32.31,13515
25,truck,14,371,50,414,27.67,13515
26,car,389,80,407,101,27.17,13515
# Frame 13516, 27
0,car,147,464,207,511,92.74,13516
1,bus,54,285,135,334,90.99,13516
2,bus,304,395,409,478,89.38,13516
3,car,656,285,701,331,88.47,13516
4,car,618,281,665,328,86.84,13516
5,car,577,462,628,506,81.29,13516
6,car,17,372,54,416,79.80,13516
7,car,254,197,273,217,76.45,13516
8,truck,375,517,463,574,71.08,13516
9,truck,402,120,431,152,70.35,13516
10,car,416,102,440,120,70.04,13516
11,car,464,150,494,172,68.62,13516
12,car,420,91,447,109,68.36,13516
13,car,314,87,334,103,62.07,13516
14,car,306,68,318,78,61.12,13516
15,motorcycle,234,327,251,341,60.93,13516
16,car,51,558,80,574,55.53,13516
17,truck,592,511,674,570,52.57,13516
18,car,391,82,408,101,47.78,13516
19,car,376,518,463,574,44.69,13516
20,truck,391,81,408,101,44.07,13516
21,car,0,401,11,423,42.44,13516
22,car,336,66,349,75,41.54,13516
23,truck,313,87,333,103,37.39,13516
24,person,235,319,247,338,36.44,13516
25,bus,402,120,431,152,32.27,13516
26,truck,17,372,54,416,32.15,13516
# Frame 13517, 27
0,car,152,465,212,514,93.05,13517
1,bus,56,285,137,334,92.03,13517
2,car,21,374,58,418,84.51,13517
3,car,582,463,632,506,83.23,13517
4,car,650,278,694,324,83.18,13517
5,truck,309,395,414,479,80.09,13517
6,car,612,276,659,325,79.85,13517
7,car,254,196,273,216,74.33,13517
8,truck,381,518,467,575,73.28,13517
9,truck,401,118,429,150,68.90,13517
10,car,422,91,448,108,65.13,13517
11,motorcycle,239,328,256,342,64.35,13517
12,car,461,148,489,169,64.12,13517
13,car,420,107,444,122,63.13,13517
14,bus,310,397,416,479,62.05,13517
15,car,48,555,75,574,60.60,13517
16,truck,592,510,674,570,58.83,13517
17,car,305,68,316,77,57.72,13517
18,car,312,87,332,102,53.28,13517
19,car,381,520,467,574,51.70,13517
20,car,0,316,9,335,51.27,13517
21,truck,392,82,410,102,50.48,13517
22,bus,401,118,429,150,49.23,13517
23,car,336,66,350,76,42.48,13517
24,car,480,140,504,154,40.19,13517
25,car,392,82,410,102,34.65,13517
26,person,240,319,253,338,34.41,13517
# Frame 13518, 32
0,car,156,467,218,515,92.65,13518
1,bus,58,285,141,334,92.21,13518
2,car,587,464,637,507,84.42,13518
3,truck,316,396,422,479,82.07,13518
4,car,457,145,485,166,80.97,13518
5,car,255,195,274,215,79.77,13518
6,truck,386,520,474,574,77.14,13518
7,car,642,272,686,317,76.05,13518
8,car,607,271,653,320,75.44,13518
9,car,24,376,61,420,71.85,13518
10,bus,316,398,423,478,69.54,13518
11,car,0,313,11,336,67.26,13518
12,car,424,91,449,109,65.75,13518
13,car,423,105,448,124,63.53,13518
14,truck,399,117,426,149,58.60,13518
15,truck,329,342,373,374,57.00,13518
16,truck,592,511,674,570,55.96,13518
17,car,304,68,315,77,55.29,13518
18,truck,392,82,411,103,52.74,13518
19,motorcycle,244,328,262,342,52.36,13518
20,bus,399,118,426,148,51.91,13518
21,car,311,86,333,101,51.77,13518
22,truck,24,376,62,420,49.98,13518
23,car,0,398,15,425,49.67,13518
24,car,44,551,82,574,48.71,13518
25,car,387,521,473,574,41.27,13518
26,car,336,66,351,76,41.03,13518
27,car,392,83,411,103,37.82,13518
28,person,246,320,257,338,36.29,13518
29,truck,608,272,653,319,35.20,13518
30,truck,642,273,686,317,33.52,13518
31,car,488,141,510,156,28.56,13518
# Frame 13519, 32
0,car,160,468,223,516,93.42,13519
1,bus,61,285,144,335,92.31,13519
2,car,592,464,641,507,87.17,13519
3,car,255,195,274,215,81.60,13519
4,truck,391,521,478,574,81.48,13519
5,car,636,267,679,310,80.30,13519
6,car,602,269,647,314,79.90,13519
7,car,28,378,66,422,78.93,13519
8,car,0,313,13,336,77.45,13519
9,car,453,143,482,164,75.73,13519
10,truck,322,397,429,480,74.77,13519
11,car,0,396,18,426,74.67,13519
12,car,41,548,88,574,70.30,13519
13,bus,322,399,431,479,63.08,13519
14,car,427,109,452,126,62.31,13519
15,truck,397,116,424,147,61.01,13519
16,truck,592,510,679,571,60.28,13519
17,car,425,92,451,112,57.63,13519
18,motorcycle,250,327,267,342,56.66,13519
19,car,336,66,352,76,49.64,13519
20,car,304,68,314,77,49.11,13519
21,car,309,86,332,101,44.94,13519
22,car,490,137,514,159,43.23,13519
23,car,394,84,413,104,43.15,13519
24,truck,27,377,66,422,41.39,13519
25,truck,394,84,412,104,40.29,13519
26,truck,334,343,371,374,36.94,13519
27,motorcycle,432,326,450,342,36.90,13519
28,car,391,523,478,574,35.60,13519
29,traffic light,294,504,306,528,31.35,13519
30,person,251,320,265,339,31.03,13519
31,bus,397,118,424,147,26.13,13519
# Frame 13520, 32
0,bus,64,285,147,335,92.55,13520
1,car,165,470,228,517,92.53,13520
2,car,596,465,645,506,87.83,13520
3,car,0,313,16,337,82.53,13520
4,truck,397,523,484,574,82.40,13520
5,car,255,194,274,214,82.28,13520
6,car,450,140,477,162,82.20,13520
7,car,596,263,641,309,80.04,13520
8,car,31,379,69,424,80.01,13520
9,car,0,396,20,429,78.84,13520
10,truck,328,398,435,481,77.26,13520
11,bus,328,400,436,481,72.14,13520
12,car,628,260,672,303,68.70,13520
13,bus,394,112,421,145,62.84,13520
14,car,337,66,353,76,59.09,13520
15,motorcycle,255,327,272,342,57.09,13520
16,car,309,85,332,100,54.32,13520
17,car,38,548,84,574,54.27,13520
18,car,429,110,455,127,49.19,13520
19,truck,592,509,672,571,48.41,13520
20,truck,396,83,414,104,47.76,13520
21,car,303,67,313,77,44.51,13520
22,truck,394,112,421,145,43.98,13520
23,car,428,94,454,110,42.25,13520
24,car,397,523,484,574,39.54,13520
25,truck,628,260,672,303,37.14,13520
26,motorcycle,437,325,457,342,36.43,13520
27,truck,338,343,372,374,35.86,13520
28,car,395,83,414,104,34.01,13520
29,truck,31,379,69,424,31.53,13520
30,car,491,140,519,163,30.32,13520
31,traffic light,294,504,306,528,29.99,13520
# Frame 13521, 31
0,car,170,471,233,518,92.81,13521
1,bus,66,285,150,335,92.30,13521
2,car,601,466,650,508,88.22,13521
3,truck,334,399,440,481,87.16,13521
4,car,0,313,19,337,85.30,13521
5,car,0,398,22,429,83.28,13521
6,car,256,193,274,214,81.62,13521
7,car,447,139,472,160,79.40,13521
8,car,35,381,75,426,78.97,13521
9,car,491,142,524,165,68.76,13521
10,truck,403,524,489,574,68.75,13521
11,truck,393,113,420,144,68.11,13521
12,car,34,543,80,574,63.29,13521
13,car,308,86,331,100,59.79,13521
14,car,397,84,415,105,59.78,13521
15,car,337,66,354,77,58.07,13521
16,car,402,525,489,574,56.87,13521
17,car,591,259,635,304,55.89,13521
18,motorcycle,260,326,278,342,54.28,13521
19,car,439,116,458,129,52.52,13521
20,truck,622,255,664,297,51.99,13521
21,car,622,255,664,297,49.17,13521
22,car,431,95,455,112,47.15,13521
23,bus,335,400,440,481,46.81,13521
24,truck,34,381,75,426,39.56,13521
25,truck,591,258,635,304,36.90,13521
26,traffic light,294,504,306,528,32.96,13521
27,bus,393,113,420,144,31.92,13521
28,car,432,106,457,128,31.49,13521
29,car,302,67,312,77,29.52,13521
30,car,344,343,376,374,28.81,13521
# Frame 13522, 29
0,car,175,472,238,520,93.01,13522
1,bus,68,285,154,335,90.74,13522
2,car,0,313,21,337,87.13,13522
3,car,607,466,656,508,82.60,13522
4,truck,407,526,494,575,80.94,13522
5,car,256,193,274,213,80.74,13522
6,car,0,398,24,430,77.75,13522
7,car,38,383,79,427,76.71,13522
8,bus,340,402,448,482,75.10,13522
9,car,443,139,469,157,71.36,13522
10,truck,338,400,447,482,71.13,13522
11,car,32,546,78,574,68.55,13522
12,car,448,119,463,131,67.29,13522
13,car,399,85,418,106,63.37,13522
14,car,308,85,330,98,60.93,13522
15,car,586,254,629,299,59.24,13522
16,truck,391,114,418,143,57.30,13522
17,car,614,250,657,290,54.95,13522
18,car,337,67,354,77,49.42,13522
19,car,433,96,457,119,45.42,13522
20,car,408,526,493,574,44.95,13522
21,truck,586,254,630,299,43.68,13522
22,truck,38,383,79,427,42.63,13522
23,motorcycle,265,323,283,342,40.36,13522
24,truck,614,250,657,291,38.93,13522
25,traffic light,294,504,306,528,35.24,13522
26,car,301,67,311,76,35.00,13522
27,truck,433,96,457,120,32.58,13522
28,bus,391,115,417,143,25.51,13522
# Frame 13523, 34
0,car,179,473,244,523,92.39,13523
1,bus,72,286,157,336,92.23,13523
2,truck,348,400,453,483,91.94,13523
3,car,0,315,22,338,88.46,13523
4,car,0,398,27,432,83.18,13523
5,car,256,192,274,212,82.71,13523
6,truck,413,527,499,575,79.64,13523
7,car,441,136,465,155,77.90,13523
8,car,611,467,657,509,74.74,13523
9,car,440,116,467,133,72.91,13523
10,car,42,384,83,429,70.13,13523
11,car,579,249,624,294,69.36,13523
12,truck,389,114,415,141,59.42,13523
13,car,28,544,73,574,57.74,13523
14,car,607,245,650,284,56.89,13523
15,car,307,87,323,99,56.19,13523
16,car,400,85,420,107,54.52,13523
17,car,338,67,356,77,51.18,13523
18,car,414,528,499,574,51.13,13523
19,truck,401,85,419,108,48.90,13523
20,car,315,83,330,94,47.55,13523
21,truck,41,384,83,429,45.20,13523
22,truck,500,128,533,172,42.34,13523
23,motorcycle,454,322,474,343,41.05,13523
24,car,300,67,310,76,40.36,13523
25,traffic light,294,504,306,528,35.49,13523
26,truck,436,97,460,120,34.72,13523
27,car,435,97,460,120,31.94,13523
28,bus,347,402,455,483,31.71,13523
29,car,389,115,415,141,31.62,13523
30,car,506,150,534,171,31.43,13523
31,motorcycle,26,289,37,306,28.03,13523
32,motorcycle,269,324,288,342,27.37,13523
33,truck,611,466,658,509,26.66,13523
# Frame 13524, 39
0,bus,74,286,160,336,92.51,13524
1,car,184,475,250,524,92.13,13524
2,truck,353,401,459,483,89.95,13524
3,car,0,314,25,339,88.22,13524
4,car,0,399,30,434,87.98,13524
5,car,45,385,87,431,83.18,13524
6,car,256,192,275,211,81.88,13524
7,car,616,467,659,510,80.78,13524
8,truck,418,528,505,575,79.28,13524
9,car,445,118,471,135,75.88,13524
10,car,23,538,69,574,67.20,13524
11,car,307,85,324,98,61.90,13524
12,car,600,239,643,278,61.45,13524
13,truck,387,114,412,140,57.98,13524
14,truck,401,86,421,109,57.35,13524
15,car,575,246,619,289,54.36,13524
16,car,338,67,357,78,50.22,13524
17,car,314,84,329,95,46.57,13524
18,car,401,85,422,108,45.07,13524
19,car,419,529,505,575,43.12,13524
20,car,506,149,541,175,42.86,13524
21,traffic light,294,505,306,528,42.05,13524
22,bus,353,403,460,483,41.48,13524
23,car,299,67,309,76,40.61,13524
24,car,438,134,463,154,39.10,13524
25,truck,506,146,541,175,38.18,13524
