# Frame 13500, 6
# Frame 13522, 7
0,car,1206,361,1265,387,72.50,13522
1,car,366,316,413,336,72.15,13522
2,car,591,248,620,267,45.43,13522
3,car,678,275,714,302,43.22,13522
4,car,486,284,514,305,36.59,13522
5,traffic light,933,254,953,283,28.71,13522
6,car,828,298,875,319,28.06,13522
# Frame 13523, 7
0,car,1202,359,1262,387,74.71,13523
1,car,366,316,413,336,72.32,13523
2,car,590,248,618,267,53.84,13523
3,car,486,284,514,305,36.83,13523
4,traffic light,933,253,953,282,28.59,13523
5,car,915,306,939,325,28.33,13523
6,traffic light,550,241,570,262,26.85,13523
# Frame 13524, 6
0,car,1199,360,1260,387,77.70,13524
1,car,366,316,413,336,72.63,13524
2,car,588,247,617,267,52.18,13524
3,car,486,284,514,305,36.98,13524
4,traffic light,932,254,953,283,30.73,13524
5,car,823,297,870,322,26.33,13524
# Frame 13525, 7
0,car,366,316,413,336,72.71,13525
1,car,1200,360,1259,387,69.71,13525
2,car,585,247,615,268,66.82,13525
3,car,486,284,514,305,37.07,13525
4,car,916,306,938,326,32.11,13525
5,traffic light,932,254,954,283,30.73,13525
6,car,823,297,868,320,28.69,13525
# Frame 13526, 7
0,car,366,316,413,336,72.50,13526
1,car,1199,360,1256,387,65.82,13526
2,car,584,247,614,267,57.40,13526
3,car,486,284,514,305,36.74,13526
4,traffic light,933,254,954,284,31.81,13526
5,car,906,306,938,325,29.15,13526
6,car,679,274,705,297,26.31,13526
# Frame 13527, 6
0,car,366,316,413,336,72.46,13527
1,car,581,247,612,267,67.97,13527
2,car,1198,360,1254,387,63.47,13527
3,car,486,284,514,305,38.32,13527
4,car,904,305,937,324,38.23,13527
5,traffic light,933,254,954,283,30.47,13527
# Frame 13528, 7
0,car,366,316,414,336,74.73,13528
1,car,580,245,610,266,71.10,13528
2,car,1195,360,1253,386,68.80,13528
3,traffic light,933,253,954,282,35.37,13528
4,car,486,284,514,304,29.83,13528
5,car,899,306,936,325,27.33,13528
6,car,869,274,892,293,25.60,13528
# Frame 13529, 6
0,car,366,316,414,336,75.17,13529
1,car,579,244,608,265,72.82,13529
2,car,1198,360,1252,386,49.02,13529
3,traffic light,933,253,954,282,35.71,13529
4,car,895,305,937,325,30.23,13529
5,car,486,284,514,304,29.44,13529
# Frame 13530, 7
0,car,366,315,414,337,77.52,13530
1,car,576,245,607,265,69.36,13530
2,car,810,288,858,316,52.27,13530
3,car,1199,360,1251,385,48.64,13530
4,traffic light,933,253,955,282,38.32,13530
5,car,892,304,936,324,29.04,13530
6,car,539,237,562,257,25.88,13530
# Frame 13531, 6
0,car,366,315,414,337,77.26,13531
1,car,575,245,605,265,57.35,13531
2,car,1195,360,1248,385,40.78,13531
3,traffic light,933,253,955,281,39.42,13531
4,car,810,288,857,315,39.02,13531
5,car,892,304,932,325,33.25,13531
# Frame 13532, 6
0,car,366,316,413,337,77.00,13532
1,car,575,244,604,263,55.50,13532
2,traffic light,933,253,956,282,41.06,13532
3,car,1194,361,1246,385,35.00,13532
4,car,892,303,922,323,26.92,13532
5,car,486,284,512,305,25.83,13532
# Frame 13533, 8
0,car,366,316,413,337,77.36,13533
1,car,573,243,603,262,56.87,13533
2,car,880,299,919,323,54.10,13533
3,car,1193,361,1243,385,43.94,13533
4,car,802,286,848,313,42.36,13533
5,traffic light,933,253,956,282,41.69,13533
6,car,486,284,512,305,26.41,13533
7,car,725,280,767,305,25.81,13533
# Frame 13534, 7
0,car,366,316,414,337,77.46,13534
1,car,877,298,928,325,56.77,13534
2,car,573,243,603,262,44.70,13534
3,car,1190,361,1242,384,42.02,13534
4,traffic light,933,253,956,281,39.88,13534
5,car,792,285,847,313,34.85,13534
6,car,486,284,512,305,27.54,13534
# Frame 13535, 5
0,car,366,315,413,336,77.08,13535
1,car,875,299,920,324,60.25,13535
2,car,571,242,603,262,41.52,13535
3,traffic light,933,253,955,281,37.67,13535
4,car,486,285,512,305,29.36,13535
# Frame 13536, 6
0,car,366,315,413,336,77.43,13536
1,car,875,298,920,325,61.10,13536
2,traffic light,933,253,955,281,38.27,13536
3,car,791,287,837,312,36.00,13536
4,car,486,285,512,305,31.61,13536
5,car,570,242,602,261,27.86,13536
# Frame 13537, 5
0,car,366,315,413,336,77.60,13537
1,car,874,300,920,324,57.06,13537
2,car,791,286,838,311,44.88,13537
3,traffic light,933,253,955,282,39.52,13537
4,car,486,285,512,305,29.89,13537
# Frame 13538, 5
0,car,366,315,413,336,76.98,13538
